"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes";"Sleep (hrs)";"Stress (1-10)";"Session Index"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lying Leg Curl (Machine)";"4";"32.5";"3";"8.8";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Standing Calf Raise (Bodyweight)";"W";"35.0";"15";"";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Standing Calf Raise (Bodyweight)";"1";"55.0";"6";"6.8";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"165";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Standing Calf Raise (Bodyweight)";"2";"55.0";"8";"7.4";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"111";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Standing Calf Raise (Bodyweight)";"3";"55.0";"8";"7.5";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lateral Raise (Cable)";"W";"7.5";"13";"";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lateral Raise (Cable)";"1";"12.5";"11";"6.6";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"130";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lateral Raise (Cable)";"2";"12.5";"13";"7.1";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"121";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Lateral Raise (Cable)";"3";"12.5";"11";"7.4";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"W";"62.5";"12";"";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"1";"105.0";"5";"7.2";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"Rest Timer";"";"";"";"";"127";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"2";"105.0";"5";"7.6";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"Rest Timer";"";"";"";"";"119";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"3";"105.0";"3";"7.8";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"4";"105.0";"1";"8.7";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"Rest Timer";"";"";"";"";"137";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Squat (Barbell)";"5";"105.0";"1";"9.3";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"W";"10.0";"14";"";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"1";"17.25";"7";"7.2";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"164";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"2";"17.25";"8";"7.7";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"149";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"3";"17.25";"7";"8.4";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"127";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"One Leg Curl Plates Loaded";"4";"17.25";"7";"8.6";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Seated Calf Raise (Plate Loaded)";"W";"17.5";"13";"";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Seated Calf Raise (Plate Loaded)";"1";"32.5";"11";"7.3";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"128";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Seated Calf Raise (Plate Loaded)";"2";"34.5";"8";"7.9";"";"";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"131";"";"";"7.2";"6.4";"34"
"57";"2026-06-29 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3527";"Seated Calf Raise (Plate Loaded)";"3";"34.5";"8";"8.3";"";"";"";"";"7.2";"6.4";"34"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"W";"65.0";"14";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"1";"112.5";"7";"7.2";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"134";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"2";"117.5";"7";"7.7";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"100";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"3";"122.5";"4";"7.8";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"145";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"4";"132.5";"1";"8.9";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"155";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Bench Press (Barbell)";"5";"138.0";"1";"8.9";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"W";"22.5";"11";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"1";"37.5";"7";"7.4";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"140";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"2";"37.5";"8";"7.8";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"124";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"3";"37.5";"7";"8.1";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"112";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Seated Overhead Press (Dumbbell)";"4";"37.5";"6";"8.6";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"W";"40.0";"10";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"1";"65.0";"10";"7.1";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"151";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"2";"65.0";"7";"7.5";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"173";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"3";"65.0";"9";"7.8";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"112";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"4";"65.0";"4";"8.2";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"111";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Press (Machine)";"5";"65.0";"4";"8.4";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"W";"10.0";"10";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"1";"15.0";"7";"6.7";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"163";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"2";"15.0";"6";"7.2";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"170";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"3";"17.5";"5";"7.6";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"98";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Lateral Raise (Cable)";"4";"17.5";"6";"8.5";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Dumbbell)";"W";"7.5";"13";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Dumbbell)";"1";"10.0";"9";"7.0";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Dumbbell)";"Rest Timer";"";"";"";"";"119";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Dumbbell)";"2";"10.0";"9";"7.5";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Dumbbell)";"Rest Timer";"";"";"";"";"122";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Dumbbell)";"3";"12.5";"7";"7.9";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"W";"20.0";"14";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"1";"35.0";"11";"6.5";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"Rest Timer";"";"";"";"";"97";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"2";"37.5";"11";"6.9";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"Rest Timer";"";"";"";"";"106";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"3";"40.0";"9";"7.6";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"Rest Timer";"";"";"";"";"145";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Triceps Extension";"4";"42.5";"9";"7.7";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Fly (Dumbbell)";"W";"15.0";"15";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Fly (Dumbbell)";"1";"22.5";"9";"7.2";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"101";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Fly (Dumbbell)";"2";"25.0";"10";"7.7";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"174";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Incline Chest Fly (Dumbbell)";"3";"25.0";"7";"7.9";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"W";"12.5";"14";"";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"1";"20.0";"11";"6.7";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"Rest Timer";"";"";"";"";"101";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"2";"20.0";"9";"7.3";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"Rest Timer";"";"";"";"";"125";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"3";"20.0";"10";"7.9";"";"";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"Rest Timer";"";"";"";"";"107";"";"";"6.9";"5.8";"35"
"58";"2026-07-01 00:00:00";"Push";"6392";"Skullcrusher (Barbell)";"4";"20.0";"6";"8.2";"";"";"";"";"6.9";"5.8";"35"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Lat Pulldown (Cable)";"W";"37.5";"13";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Lat Pulldown (Cable)";"1";"57.5";"9";"6.6";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"109";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Lat Pulldown (Cable)";"2";"60.0";"7";"7.1";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"150";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Lat Pulldown (Cable)";"3";"65.0";"8";"7.5";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"W";"45.0";"12";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"1";"72.5";"9";"7.3";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"128";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"2";"72.5";"9";"7.7";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"152";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"3";"72.5";"7";"7.9";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"141";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"4";"72.5";"5";"8.8";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"93";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Seated Row (Machine)";"5";"72.5";"4";"8.5";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"W";"27.5";"14";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"1";"47.5";"7";"6.8";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"120";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"2";"47.5";"7";"7.2";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"145";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"3";"47.5";"2";"7.4";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"180";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Face Pull (Cable)";"4";"47.5";"3";"8.0";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Machine)";"W";"20.0";"13";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Machine)";"1";"32.5";"10";"7.3";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"141";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Machine)";"2";"35.0";"6";"7.7";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"126";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Machine)";"3";"35.0";"5";"8.3";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"W";"10.0";"10";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"1";"17.5";"7";"7.2";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"109";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"2";"17.5";"9";"7.6";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"135";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"3";"17.5";"8";"8.0";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"170";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Bicep Curl (Dumbbell)";"4";"17.5";"7";"8.4";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"W";"35.0";"15";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"1";"60.0";"8";"7.0";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"Rest Timer";"";"";"";"";"161";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"2";"60.0";"5";"7.4";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"Rest Timer";"";"";"";"";"165";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"3";"60.0";"6";"7.6";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"Rest Timer";"";"";"";"";"131";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Inverted Row (Bodyweight)";"4";"60.0";"2";"8.4";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"W";"17.5";"14";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"1";"30.0";"10";"7.3";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"Rest Timer";"";"";"";"";"113";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"2";"30.0";"6";"7.8";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"Rest Timer";"";"";"";"";"116";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"3";"30.0";"6";"7.9";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"Rest Timer";"";"";"";"";"162";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"4";"30.0";"4";"8.8";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"Rest Timer";"";"";"";"";"170";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"T Bar Row";"5";"30.0";"7";"9.4";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"W";"32.5";"14";"";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"1";"55.0";"9";"6.7";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"178";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"2";"55.0";"7";"7.3";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"168";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"3";"55.0";"5";"7.4";"";"";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"105";"";"";"7.4";"5.2";"36"
"59";"2026-07-04 00:00:00";"Pull";"3795";"Reverse Fly (Cable)";"4";"55.0";"7";"7.8";"";"";"";"";"7.4";"5.2";"36"
"60";"2026-07-06 00:00:00";"Upper";"4118";"Bench Press (Barbell)";"W";"75.0";"11";"";"";"";"";"";"7.5";"5.9";"37"
"60";"2026-07-06 00:00:00";"Upper";"4118";"Bench Press (Barbell)";"1";"115.0";"7";"6.8";"";"";"";"";"7.5";"5.9";"37"
"60";"2026-07-06 00:00:00";"Upper";"4118";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"156";"";"";"7.5";"5.9";"37"
"60";"2026-07-06 00:00:00";"Upper";"4118";"Bench Press (Barbell)";"2";"120.0";"5";"7.1";"";"";"";"";"7.5";"5.9";"37"
"60";"2026-07-06 00:00:00";"Upper";"4118";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"119";"";"";"7.5";"5.9";"37"
"60";"2026-07-06 00:00:00";"Upper";"4118";"Bench Press (Barbell)";"3";"127.5";"4";"7.7";"";"";"";"";"7.5";"5.9";"37"
